source_file,source_page,source_row,reason,original_record
Drug_Products_Directory_Yemen.pdf,554,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انغغىالد األ َثى ٌخ"
Drug_Products_Directory_Yemen.pdf,555,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,555,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,555,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,555,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,555,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,556,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,556,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,556,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ان ُض ٌف"
Drug_Products_Directory_Yemen.pdf,556,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","vomiting ٌ انغث ٍب وانطشػ"
Drug_Products_Directory_Yemen.pdf,556,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األصبثبد انف ٍشوع ٍخ"
Drug_Products_Directory_Yemen.pdf,556,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األصبثبد انفطش ٌخ"
Drug_Products_Directory_Yemen.pdf,557,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األصبثبد انف ٍشوع ٍخ"
Drug_Products_Directory_Yemen.pdf,557,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Spasm ٍ آالو انجط"
Drug_Products_Directory_Yemen.pdf,557,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,557,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,557,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,557,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,557,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,558,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,558,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انتهبثبد انؼظبو"
Drug_Products_Directory_Yemen.pdf,558,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,558,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,558,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,559,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,559,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,559,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,559,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,560,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,560,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","vomiting ٌ انغث ٍب وانطشػ"
Drug_Products_Directory_Yemen.pdf,560,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,560,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,560,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,560,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,560,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,561,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,561,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,561,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,561,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,561,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,561,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,562,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,562,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,562,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,562,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,562,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,562,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,562,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,563,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,563,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
